## Version: 1.0
## date_info	campaign_name	adpod_name	recipe_name	sum(count_impression)	sum(count_click)	sum(count_widget)
2008-11-29	Anniversary Sale	Lenovo-Boom-Ideapad-MR	Ideapads-Gen\\'l	5513	0	0
2008-11-29	Anniversary Sale	Lenovo-Boom-Ideapad-SS	Ideapads-Gen\\'l	2748	0	0
2008-11-29	Anniversary Sale	Lenovo-Boom-Thinkpad-LB	SL500	4926	29	73
2008-11-29	Anniversary Sale	Lenovo-Boom-Thinkpad-MR	SL500	4813	46	204
2008-11-29	Anniversary Sale	Lenovo-Boom-Thinkpad-SS	SL500	2315	6	15
2008-11-29	Anniversary Sale	Standard LB	$399	1541251	1699	7799
2008-11-29	Anniversary Sale	Standard LB	30% Off w Free ship	520624	404	2594
2008-11-29	Anniversary Sale	Standard LB	40% Off	20773	14	135
2008-11-29	Anniversary Sale	Standard LB	Ideapad-Y530	500145	422	3847
2008-11-29	Anniversary Sale	Standard LB	Lenovo-48-HourSale	0	0	1
2008-11-29	Anniversary Sale	Standard MR	$399	1756001	3936	14020
2008-11-29	Anniversary Sale	Standard MR	30% Off w Free ship	592287	1155	4064
2008-11-29	Anniversary Sale	Standard MR	40% Off	22349	59	234
2008-11-29	Anniversary Sale	Standard MR	Ideapad-Y530	570552	1151	5227
2008-11-29	Anniversary Sale	Standard SS	$399	827502	635	5177
2008-11-29	Anniversary Sale	Standard SS	30% Off w Free ship	279477	185	1751
2008-11-29	Anniversary Sale	Standard SS	40% Off	7045	11	47
2008-11-29	Anniversary Sale	Standard SS	Ideapad-Y530	271336	205	1904
2008-11-29	Campaign1	Combination-MR-INVESTOOLS	Plan_Wedding-INVESTOOLS	1477	0	0
2008-11-29	Campaign1	Combination-MR-INVESTOOLS	Run_Business-INVESTOOLS	1437	0	0
2008-11-29	Campaign1	Combination-MR-INVESTOOLS	Vote-INVESTOOLS	1442	1	0
2008-11-29	Client_Approval	Thanksgiving_MR	Thanksgiving_MR	2211	0	0
2008-11-29	CNET-INTEL	APD1-MR-CNET_INTEL	R1-CNET_INTEL	1	0	0
2008-11-29	CNET-TMOBILE	APD1-MR-CNET_TMOBILE	R2-CNET_TMOBILE	89455	40	311
2008-11-29	Commission Junction	ADP1-LB-LENOVO2	R1-LENOVO2	109	0	0
2008-11-29	Commission Junction	ADP1-MR-LENOVO2	R1-LENOVO2	88	0	5
2008-11-29	Commission Junction	ADP1-SS-LENOVO2	R1-LENOVO2	215	14	103
2008-11-29	Commission Junction	ADP2-MR-LENOVO2	R1-LENOVO2	143	0	14
2008-11-29	Commission Junction	Copy of ADP1-SS-LENOVO2	R1-LENOVO2	117	1	3
2008-11-29	DebtSavers	MEDIUMRECTANGLE	2	3	0	0
2008-11-29	DebtSavers	MEDIUMRECTANGLE	3	2	0	0
2008-11-29	DebtSavers	MEDIUMRECTANGLE	4	1	0	0
2008-11-29	DR Campaign	Tracking Pixel	TrackingPixel	36	0	0
2008-11-29	First Campaign	TAN-MR-KAYAK	R3-TAN	1	0	0
2008-11-29	First Campaign	YAHOO-LB-KAYAK	Recipe 6	1	0	0
2008-11-29	Google-DFA Test	Google DFA MR	DFA Test Recipe	297947	214	0
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Discount	210499	155	6802
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Freeshipping	210335	122	6153
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Discount	210250	153	6820
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Freeshipping	420502	247	12641
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Discount	210392	141	7305
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Freeshipping	211465	107	6200
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Discount	206628	105	6368
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Freeshipping	207458	88	5577
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Discount	207671	106	5880
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Freeshipping	207435	76	5497
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Discount	206550	94	6112
2008-11-29	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Freeshipping	207471	96	5526
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Discount	151312	192	3525
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Freeshipping	151153	173	3785
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Discount	151385	192	3889
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Freeshipping	301830	338	7984
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Discount	151741	158	3758
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Freeshipping	151681	180	3755
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Discount	168130	165	4219
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Freeshipping	167432	184	4174
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Discount	167677	165	4188
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Freeshipping	167838	168	4371
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Discount	168076	165	4129
2008-11-29	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Freeshipping	168199	152	4123
2008-11-29	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Blue_Freeshipping	255365	182	7414
2008-11-29	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Grey_Freeshipping	512353	426	15592
2008-11-29	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Red_Freeshipping	255541	174	7182
2008-11-29	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Discount	116821	67	4979
2008-11-29	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Freeshipping	117317	104	3977
2008-11-29	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Discount	117935	73	6322
2008-11-29	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Freeshipping	116925	91	3873
2008-11-29	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Discount	117445	73	5470
2008-11-29	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Freeshipping	117738	62	3939
2008-11-29	HP Holiday Campaign	LDB-BlackFri	LDS_S_LDC	0	2	0
2008-11-29	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative1	134437	59	30
2008-11-29	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative2	134730	58	55
2008-11-29	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative3	134823	42	20
2008-11-29	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative4	134925	40	40
2008-11-29	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative5	134310	34	36
2008-11-29	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative6	134434	55	31
2008-11-29	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative7	134843	65	39
2008-11-29	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative8	133771	54	7
2008-11-29	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative9	133948	48	26
2008-11-29	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#1	1288268	440	183
2008-11-29	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#2	1289319	476	325
2008-11-29	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#3	1288373	469	207
2008-11-29	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#4	1287299	456	332
2008-11-29	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#5	1290716	474	266
2008-11-29	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#6	1287595	441	276
2008-11-29	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#7	1291576	438	346
2008-11-29	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#8	1291644	397	231
2008-11-29	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#9	1288578	487	278
2008-11-29	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative1	39505	16	58
2008-11-29	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative2	39780	19	43
2008-11-29	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative3	39216	25	54
2008-11-29	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative4	39689	17	47
2008-11-29	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative5	39687	18	28
2008-11-29	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative6	40127	20	16
2008-11-29	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative7	39649	18	34
2008-11-29	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative8	39402	31	50
2008-11-29	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative9	39499	21	35
2008-11-29	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#1	314092	191	205
2008-11-29	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#2	314641	201	359
2008-11-29	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#3	314741	215	388
2008-11-29	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#4	314943	164	506
2008-11-29	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#5	314237	255	378
2008-11-29	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#6	315009	176	383
2008-11-29	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#7	316001	191	263
2008-11-29	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#8	315494	199	305
2008-11-29	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#9	315144	210	423
2008-11-29	HP Holiday Campaign	SR-Cybersale	SR_CS_Intro	674519	79	0
2008-11-29	HP Holiday Campaign	SR-Cybersale	SR_CS_NoIntro	674642	54	0
2008-11-29	HP Holiday Campaign	SR-Thanksgiving	TG_SR_Intro	7002071	969	0
2008-11-29	HP Holiday Campaign	SR-Thanksgiving	TG_SR_NoIntro	7000203	978	0
2008-11-29	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative1	73969	38	47
2008-11-29	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative2	73563	20	44
2008-11-29	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative3	73659	36	23
2008-11-29	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative4	73698	29	22
2008-11-29	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative5	73535	34	44
2008-11-29	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative6	73781	30	18
2008-11-29	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative7	73994	25	43
2008-11-29	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative8	74260	30	38
2008-11-29	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative9	73892	40	24
2008-11-29	HP Holiday Campaign	WSS-Thanksgiving	TG_WSS_Creative#1	437879	161	270
2008-11-29	HP Holiday Campaign	WSS-Thanksgiving	TG_WSS_Creative#2	436802	153	269
2008-11-29	HP Holiday Campaign	WSS-Thanksgiving	TG_WSS_Creative#3	437822	197	299
2008-11-29	HP Holiday Campaign	WSS-Thanksgiving	TG_WSS_Creative#4	437177	186	234
2008-11-29	HP Holiday Campaign	WSS-Thanksgiving	TG_WSS_Creative#5	438032	175	217
2008-11-29	HP Holiday Campaign	WSS-Thanksgiving	TG_WSS_Creative#6	437836	190	295
2008-11-29	HP Holiday Campaign	WSS-Thanksgiving	TG_WSS_Creative#7	437777	196	230
2008-11-29	HP Holiday Campaign	WSS-Thanksgiving	TG_WSS_Creative#8	437614	189	260
2008-11-29	HP Holiday Campaign	WSS-Thanksgiving	TG_WSS_Creative#9	437457	175	230
2008-11-29	HP-MR-YAHOO--72808	3.6	22:24	0	1	0
2008-11-29	Linkshare	APD1-LB-NASCAR	R1-NASCAR	1	0	0
2008-11-29	Linkshare	APD1-SS-NASCAR	R1-NASCAR	243	0	1
2008-11-29	Linkshare	APD2-MR-NASCAR	R2-NASCAR	31	2	0
2008-11-29	Montevina B2B Part II	PROD-BlogBuzz-LR	10 Products	2	0	0
2008-11-29	Montevina B2B Part II	PROD-BlogBuzz-LR	5 Products	1	0	0
2008-11-29	Montevina B2B Part II	PROD-BlogBuzz-MR	10 Products	1	0	0
2008-11-29	Montevina B2B Part II	PROD-BlogBuzz-MR	5 Products	3	0	0
2008-11-29	Montevina B2B Part II	PROD-VideoBanner-LR	L1 - Video	3	0	0
2008-11-29	Montevina B2B Part II	PROD-VideoBanner-LR	L2 - Video	2	0	0
2008-11-29	Montevina B2B Part II	PROD-VideoBanner-LR	L3 - Video	2	0	0
2008-11-29	Montevina B2B Part II	PROD-VideoBanner-LR	L4 - Video	2	0	0
2008-11-29	Montevina B2B Part II	PROD-VideoBanner-MR	L1 - Video	1	0	0
2008-11-29	Montevina B2B Part II	PROD-VideoBanner-MR	L2 - Video	2	0	0
2008-11-29	Montevina B2B Part II	PROD-VideoBanner-MR	L3 - Video	1	0	0
2008-11-29	Montevina B2B Part II	PROD-VideoBanner-MR	L4 - Video	2	0	0
2008-11-29	rectangle	0	0	4	0	0
2008-11-29	Sears_Holiday_110308	GiftFinder-LDR	LM-FS-They	15867	5	9
2008-11-29	Sears_Holiday_110308	GiftFinder-LDR	LM-SL-You	16048	6	27
2008-11-29	Sears_Holiday_110308	GiftFinder-LDR	SO-FS-You	15818	4	8
2008-11-29	Sears_Holiday_110308	GiftFinder-LDR	SO-SL-They	15780	2	15
2008-11-29	Sears_Holiday_110308	GiftFinder-MR	LM-FS-They	92389	48	397
2008-11-29	Sears_Holiday_110308	GiftFinder-MR	LM-SL-You	92157	40	446
2008-11-29	Sears_Holiday_110308	GiftFinder-MR	SO-FS-You	92778	30	177
2008-11-29	Sears_Holiday_110308	GiftFinder-MR	SO-SL-They	93001	33	390
2008-11-29	Sears_Holiday_110308	Sears_Holiday_Leaderboard	CONTROL	703	1	0
2008-11-29	Sears_Holiday_110308	Sears_Holiday_Leaderboard	LearnMore	38397	124	1226
2008-11-29	Sears_Holiday_110308	Sears_Holiday_Leaderboard	SaveNow	38841	167	1210
2008-11-29	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	CONTROL	1356	1	0
2008-11-29	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	LearnMore	66990	108	2098
2008-11-29	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	SaveNow	66547	99	1850
2008-11-29	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	CONTROL	2055	5	0
2008-11-29	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	LearnMore	100810	142	4966
2008-11-29	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	SaveNow	101005	183	5106
2008-11-29	Sears_Holiday_110308	Y-Appareal-MR	LearnMore	1	0	16
2008-11-29	Sears_Holiday_110308	Y-Appareal-MR	SaveNow	3	1	15
2008-11-29	Sears_Holiday_110308	Y-Electronics-LDR	CONTROL	650	0	0
2008-11-29	Sears_Holiday_110308	Y-Electronics-LDR	LearnMore	31569	8	836
2008-11-29	Sears_Holiday_110308	Y-Electronics-LDR	SaveNow	31288	13	755
2008-11-29	Sears_Holiday_110308	Y-Electronics-MR	CONTROL	3683	4	0
2008-11-29	Sears_Holiday_110308	Y-Electronics-MR	LearnMore	183436	80	2866
2008-11-29	Sears_Holiday_110308	Y-Electronics-MR	SaveNow	183602	82	2674
2008-11-29	Sears_Holiday_110308	Y-Tools-LDR	LearnMore	4	0	0
2008-11-29	Sears_Holiday_110308	Y-Tools-LDR	SaveNow	2	0	0
2008-11-29	Sears_Holiday_110308	Y-Tools-MR	LearnMore	3	0	1
2008-11-29	UNKNOWN	UNKNOWN	UNKNOWN	158	1176	78
2008-11-30	Anniversary Sale	Lenovo 300 x 600	Lenovo 300x600_1	20878	47	44
2008-11-30	Anniversary Sale	Lenovo 300 x 600	Lenovo 300x600_2	20986	36	132
2008-11-30	Anniversary Sale	Lenovo-Boom-Ideapad-LB	Ideapads-Gen\\'l	7061	0	0
2008-11-30	Anniversary Sale	Lenovo-Boom-Ideapad-MR	Ideapads-Gen\\'l	6676	0	0
2008-11-30	Anniversary Sale	Lenovo-Boom-Ideapad-SS	Ideapads-Gen\\'l	3191	0	0
2008-11-30	Anniversary Sale	Lenovo-Boom-Thinkpad-LB	SL500	5657	30	57
2008-11-30	Anniversary Sale	Lenovo-Boom-Thinkpad-MR	SL500	5176	50	173
2008-11-30	Anniversary Sale	Lenovo-Boom-Thinkpad-SS	SL500	2648	11	62
2008-11-30	Anniversary Sale	Standard LB	$399	1520523	1247	6216
2008-11-30	Anniversary Sale	Standard LB	24 Hour Sale	303602	153	821
2008-11-30	Anniversary Sale	Standard LB	30% Off w Free ship	403487	232	1653
2008-11-30	Anniversary Sale	Standard LB	40% Off	0	3	2
2008-11-30	Anniversary Sale	Standard LB	Ideapad-Y530	404341	257	2664
2008-11-30	Anniversary Sale	Standard MR	$399	1558640	5312	12746
2008-11-30	Anniversary Sale	Standard MR	24 Hour Sale	214888	3909	5061
2008-11-30	Anniversary Sale	Standard MR	30% Off w Free ship	447618	499	3008
2008-11-30	Anniversary Sale	Standard MR	Ideapad-Y530	449778	549	4005
2008-11-30	Anniversary Sale	Standard SS	$399	760578	494	4176
2008-11-30	Anniversary Sale	Standard SS	24 Hour Sale	61401	45	363
2008-11-30	Anniversary Sale	Standard SS	30% Off w Free ship	232754	118	1300
2008-11-30	Anniversary Sale	Standard SS	40% Off	0	0	1
2008-11-30	Anniversary Sale	Standard SS	Ideapad-Y530	233351	133	1663
2008-11-30	Campaign1	Combination-MR-INVESTOOLS	Plan_Wedding-INVESTOOLS	1644	4	0
2008-11-30	Campaign1	Combination-MR-INVESTOOLS	Run_Business-INVESTOOLS	1654	2	0
2008-11-30	Campaign1	Combination-MR-INVESTOOLS	Vote-INVESTOOLS	1660	3	0
2008-11-30	Client_Approval	Thanksgiving_MR	Thanksgiving_MR	2210	0	0
2008-11-30	CNET-TMOBILE	APD1-MR-CNET_TMOBILE	R2-CNET_TMOBILE	94405	43	740
2008-11-30	Commission Junction	ADP1-LB-LENOVO2	R1-LENOVO2	138	0	0
2008-11-30	Commission Junction	ADP1-MR-LENOVO2	R1-LENOVO2	75	0	0
2008-11-30	Commission Junction	ADP1-SS-LENOVO2	R1-LENOVO2	225	7	122
2008-11-30	Commission Junction	ADP2-MR-LENOVO2	R1-LENOVO2	284	1	0
2008-11-30	Commission Junction	Copy of ADP1-SS-LENOVO2	R1-LENOVO2	108	0	6
2008-11-30	DebtSavers	MEDIUMRECTANGLE	3	2	0	0
2008-11-30	DR Campaign	Tracking Pixel	TrackingPixel	24	0	0
2008-11-30	First Campaign	MTG-LB-KAYAK	Recipe 2	1	0	0
2008-11-30	First Campaign	MTG-LB-KAYAK	Recipe 3	1	0	0
2008-11-30	First Campaign	MTG-SS-KAYAK	R2-MTG	1	0	0
2008-11-30	First Campaign	TAN-LB-KAYAK	R4-TAN	1	0	0
2008-11-30	First Campaign	TAN-MR-KAYAK	R1-TAN	1	0	0
2008-11-30	First Campaign	TAN-MR-KAYAK	R4-TAN	1	0	0
2008-11-30	First Campaign	TAN-MR-KAYAK	SWF_CONTROL	1	0	0
2008-11-30	First Campaign	TAN-SS-KAYAK	R3-TAN	2	0	0
2008-11-30	First Campaign	YAHOO-LB-KAYAK	Recipe 5	3	0	0
2008-11-30	First Campaign	YAHOO-MR-KAYAK	R4-Yahoo	1	0	0
2008-11-30	First Campaign	YAHOO-SS-KAYAK	R4-Yahoo	1	0	0
2008-11-30	Google-DFA Test	Google DFA MR	DFA Test Recipe	379298	296	0
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Discount	250145	178	8055
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Freeshipping	249870	155	6791
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Discount	249964	178	8406
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Freeshipping	500642	390	14118
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Discount	249140	179	11862
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Freeshipping	249934	171	7034
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Discount	290817	135	9200
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Freeshipping	291136	122	7479
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Discount	290842	154	9878
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Freeshipping	289992	152	7670
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Discount	291062	139	9436
2008-11-30	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Freeshipping	291409	134	7465
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Discount	178244	223	4871
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Freeshipping	178118	200	4723
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Discount	178272	232	5019
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Freeshipping	357152	450	10138
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Discount	177509	202	4804
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Freeshipping	177987	158	4740
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Discount	177203	168	4403
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Freeshipping	177760	181	4671
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Discount	177977	175	4269
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Freeshipping	177072	186	4589
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Discount	177493	139	4388
2008-11-30	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Freeshipping	177459	181	4607
2008-11-30	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Blue_Freeshipping	278101	229	8640
2008-11-30	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Grey_Freeshipping	552865	493	17501
2008-11-30	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Red_Freeshipping	278053	197	8241
2008-11-30	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Discount	131075	83	10314
2008-11-30	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Freeshipping	131388	98	4391
2008-11-30	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Discount	130401	78	5643
2008-11-30	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Freeshipping	131192	98	4303
2008-11-30	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Discount	130771	83	6566
2008-11-30	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Freeshipping	130698	79	4437
2008-11-30	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative1	1415448	561	380
2008-11-30	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative2	1415186	605	473
2008-11-30	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative3	1413865	542	514
2008-11-30	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative4	1416092	554	446
2008-11-30	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative5	1415133	589	544
2008-11-30	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative6	1411156	558	410
2008-11-30	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative7	1416004	539	339
2008-11-30	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative8	1414991	532	438
2008-11-30	HP Holiday Campaign	LDB-CyberSale	LB_CS_Creative9	1417932	552	417
2008-11-30	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#1	4	1	0
2008-11-30	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#2	3	6	0
2008-11-30	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#3	3	1	0
2008-11-30	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#4	6	1	0
2008-11-30	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#5	1	4	0
2008-11-30	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#6	3	6	0
2008-11-30	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#7	2	3	1
2008-11-30	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#8	6	3	0
2008-11-30	HP Holiday Campaign	LDB-Thanksgiving	TG_LB_Creative#9	3	1	4
2008-11-30	HP Holiday Campaign	MR-BlackFri	MR_S_LDC	0	1	0
2008-11-30	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative1	487592	319	639
2008-11-30	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative2	487465	346	690
2008-11-30	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative3	487052	343	762
2008-11-30	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative4	487533	313	728
2008-11-30	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative5	487713	287	475
2008-11-30	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative6	485682	311	439
2008-11-30	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative7	487512	322	705
2008-11-30	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative8	487406	311	674
2008-11-30	HP Holiday Campaign	MR-CyberSale	MR_CS_Creative9	488310	312	621
2008-11-30	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#2	2	1	0
2008-11-30	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#3	1	0	0
2008-11-30	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#4	1	0	0
2008-11-30	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#5	2	4	0
2008-11-30	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#7	1	2	0
2008-11-30	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#8	1	1	0
2008-11-30	HP Holiday Campaign	MR-Thanksgiving	TG_MR_Creative#9	2	0	0
2008-11-30	HP Holiday Campaign	SR-Cybersale	SR_CS_Intro	7372556	891	0
2008-11-30	HP Holiday Campaign	SR-Cybersale	SR_CS_NoIntro	7367304	830	0
2008-11-30	HP Holiday Campaign	SR-Thanksgiving	TG_SR_Intro	87	3	0
2008-11-30	HP Holiday Campaign	SR-Thanksgiving	TG_SR_NoIntro	98	1	0
2008-11-30	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative1	584439	258	370
2008-11-30	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative2	583363	236	392
2008-11-30	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative3	583924	241	536
2008-11-30	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative4	584479	250	421
2008-11-30	HP Holiday Campaign	WSS-CyberSale	WS_CS_Creative5	583381	249	413
